frame,class_id,conf,x1,y1,x2,y2
588, 12, 0.28, 0.440587, 0.545441, 1.440587, 1.545441
589, 17, 0.28, 0.113090, 0.296711, 0.351151, 0.624144
590, 3, 0.47, 0.142750, 0.139614, 0.196947, 0.257996
590, 3, 0.33, 0.054899, 0.145065, 0.161712, 0.277339
590, 2, 0.32, 0.489137, 0.463482, 0.658545, 0.533419
591, 12, 0.29, 0.441897, 0.547131, 1.441897, 1.547131
591, 3, 0.48, 0.144362, 0.140524, 0.195374, 0.254591
591, 3, 0.38, 0.055648, 0.142755, 0.172426, 0.270214
591, 2, 0.31, 0.492778, 0.463725, 0.670973, 0.537369
592, 12, 0.33, 0.442555, 0.546979, 1.442555, 1.546979
592, 3, 0.54, 0.149494, 0.142755, 0.215897, 0.262296
592, 3, 0.45, 0.055667, 0.143840, 0.173318, 0.271173
592, 2, 0.32, 0.490839, 0.463831, 0.668475, 0.538311
593, 12, 0.25, 0.441889, 0.548596, 1.441889, 1.548596
593, 3, 0.53, 0.144785, 0.146113, 0.194602, 0.262849
593, 3, 0.46, 0.057418, 0.144650, 0.175671, 0.268126
593, 3, 0.33, 0.164166, 0.139103, 0.206628, 0.260714
593, 2, 0.43, 0.488891, 0.464006, 0.671796, 0.538089
594, 12, 0.28, 0.440034, 0.545973, 1.440034, 1.545973
594, 3, 0.29, 0.140691, 0.143403, 0.176427, 0.256011
595, 12, 0.38, 0.442179, 0.546389, 1.442179, 1.546389
595, 6, 0.31, 0.446621, 0.655925, 1.259407, 1.530518
595, 3, 0.46, 0.142048, 0.143284, 0.189625, 0.253635
595, 3, 0.36, 0.459357, 0.325806, 0.713875, 0.677992
595, 3, 0.32, 0.057730, 0.142640, 0.170009, 0.268543
595, 3, 0.31, 0.166453, 0.136960, 0.203434, 0.261559
595, 2, 0.26, 0.480387, 0.465547, 0.664295, 0.540961
596, 12, 0.32, 0.442972, 0.545991, 1.442972, 1.545990
596, 3, 0.44, 0.140054, 0.142364, 0.179323, 0.254360
596, 3, 0.38, 0.056627, 0.143104, 0.164803, 0.272490
596, 3, 0.28, 0.456623, 0.325817, 0.703219, 0.687823
596, 3, 0.26, 0.165935, 0.136887, 0.200962, 0.265495
597, 12, 0.31, 0.442816, 0.546594, 1.442816, 1.546594
597, 3, 0.26, 0.056252, 0.143317, 0.164465, 0.276818
598, 12, 0.41, 0.444249, 0.548341, 1.444249, 1.548341
598, 3, 0.52, 0.055817, 0.142368, 0.161535, 0.278545
598, 3, 0.49, 0.142942, 0.139825, 0.188990, 0.256262
598, 3, 0.37, 0.165142, 0.126634, 0.199062, 0.250120
598, 3, 0.26, 0.450978, 0.307495, 0.683751, 0.612957
598, 2, 0.30, 0.468853, 0.466594, 0.655518, 0.540449
599, 12, 0.49, 0.441626, 0.546626, 1.441626, 1.546626
599, 6, 0.29, 0.443725, 0.657409, 1.266791, 1.553522
599, 3, 0.44, 0.056885, 0.140787, 0.157733, 0.279214
599, 3, 0.33, 0.452323, 0.326432, 0.685580, 0.592013
600, 12, 0.46, 0.441256, 0.546836, 1.441256, 1.546836
600, 6, 0.25, 0.442447, 0.656431, 1.294396, 1.559365
600, 3, 0.35, 0.058915, 0.141138, 0.159437, 0.280873
600, 3, 0.29, 0.451561, 0.328545, 0.679259, 0.581051
600, 3, 0.26, 0.140162, 0.137030, 0.169968, 0.238049
601, 12, 0.42, 0.440624, 0.548730, 1.440624, 1.548730
601, 3, 0.46, 0.062004, 0.141249, 0.164228, 0.283916
601, 3, 0.26, 0.449685, 0.327868, 0.684310, 0.583289
602, 12, 0.27, 0.441720, 0.551298, 1.441720, 1.551298
602, 6, 0.27, 0.442378, 0.656650, 1.259754, 1.634124
602, 3, 0.69, 0.064457, 0.140182, 0.183003, 0.279273
602, 3, 0.59, 0.171845, 0.126985, 0.227575, 0.256654
602, 3, 0.38, 0.452422, 0.328370, 0.692854, 0.589329
602, 3, 0.31, 0.151720, 0.134984, 0.184941, 0.239285
602, 3, 0.29, 0.429797, 0.153734, 0.592873, 0.194683
602, 2, 0.33, 0.468055, 0.469168, 0.663442, 0.545886
602, 2, 0.28, 0.247417, 0.467867, 0.320824, 0.554046
603, 12, 0.38, 0.443012, 0.548117, 1.443012, 1.548117
603, 3, 0.37, 0.070376, 0.128753, 0.195948, 0.282326
603, 3, 0.30, 0.171746, 0.127255, 0.231432, 0.260922
603, 3, 0.25, 0.450304, 0.327909, 0.676362, 0.596487
604, 3, 0.40, 0.190340, 0.123251, 0.241813, 0.249241
604, 3, 0.39, 0.080030, 0.129350, 0.205554, 0.288981
604, 3, 0.28, 0.440925, 0.151010, 0.609854, 0.196811
604, 3, 0.28, 0.453083, 0.326551, 0.712825, 0.689262
605, 12, 0.34, 0.442825, 0.550412, 1.442825, 1.550412
605, 3, 0.62, 0.194974, 0.123126, 0.248057, 0.246857
605, 3, 0.41, 0.091716, 0.132714, 0.230472, 0.288071
605, 3, 0.33, 0.176791, 0.127447, 0.210067, 0.236288
605, 3, 0.30, 0.455996, 0.325837, 0.715693, 0.693199
605, 3, 0.29, 0.441033, 0.151115, 0.607331, 0.195691
605, 2, 0.27, 0.478174, 0.467356, 0.672065, 0.545336
606, 12, 0.33, 0.440726, 0.548112, 1.440726, 1.548112
606, 3, 0.37, 0.457594, 0.307166, 0.713584, 0.690168
606, 3, 0.30, 0.197433, 0.125957, 0.248628, 0.254258
607, 12, 0.40, 0.441011, 0.547659, 1.441011, 1.547659
607, 3, 0.52, 0.460836, 0.303925, 0.721082, 0.673069
607, 3, 0.41, 0.110372, 0.122655, 0.209885, 0.259754
607, 3, 0.41, 0.218333, 0.115261, 0.255511, 0.237054
607, 3, 0.36, 0.190557, 0.123116, 0.226587, 0.241253
607, 2, 0.36, 0.478931, 0.460143, 0.663792, 0.533533
608, 12, 0.47, 0.440109, 0.545760, 1.440109, 1.545760
608, 3, 0.60, 0.113509, 0.118168, 0.219817, 0.255132
608, 3, 0.47, 0.196122, 0.116507, 0.229553, 0.228378
608, 3, 0.43, 0.465303, 0.296499, 0.692609, 0.610897
608, 3, 0.37, 0.221797, 0.110605, 0.261990, 0.239006
608, 2, 0.34, 0.481815, 0.448077, 0.652602, 0.534978
609, 12, 0.40, 0.439458, 0.544130, 1.439458, 1.544130
609, 3, 0.37, 0.226921, 0.096968, 0.268481, 0.222019
609, 3, 0.36, 0.466117, 0.291425, 0.685146, 0.593977
609, 3, 0.26, 0.121136, 0.112730, 0.230731, 0.262932
610, 12, 0.39, 0.438695, 0.545381, 1.438695, 1.545381
610, 3, 0.33, 0.219953, 0.095845, 0.264235, 0.223004
610, 2, 0.33, 0.485506, 0.434469, 0.670919, 0.508922
611, 12, 0.37, 0.439216, 0.548069, 1.439216, 1.548069
611, 3, 0.64, 0.137960, 0.092425, 0.243773, 0.222251
611, 3, 0.60, 0.218929, 0.091903, 0.258391, 0.218076
611, 3, 0.35, 0.245938, 0.083562, 0.278889, 0.214325
611, 3, 0.28, 0.462873, 0.274395, 0.723750, 0.645640
611, 2, 0.38, 0.485299, 0.429996, 0.667715, 0.500232
612, 12, 0.41, 0.439920, 0.549593, 1.439920, 1.549593
612, 3, 0.73, 0.140135, 0.088114, 0.250692, 0.220820
612, 3, 0.62, 0.226502, 0.086110, 0.266702, 0.203392
612, 3, 0.40, 0.466768, 0.097428, 0.640417, 0.140802
612, 3, 0.36, 0.246295, 0.074325, 0.293029, 0.194434
612, 3, 0.33, 0.464927, 0.273369, 0.734967, 0.630256
612, 2, 0.30, 0.487967, 0.424861, 0.688787, 0.492114
613, 12, 0.42, 0.441046, 0.547893, 1.441046, 1.547893
613, 3, 0.77, 0.144173, 0.088093, 0.254020, 0.232211
613, 3, 0.51, 0.229477, 0.083293, 0.263032, 0.194721
613, 3, 0.42, 0.249187, 0.071579, 0.302025, 0.198399
613, 3, 0.33, 0.460936, 0.092382, 0.637334, 0.138403
613, 3, 0.32, 0.460675, 0.255159, 0.740012, 0.639714
613, 2, 0.36, 0.490079, 0.416580, 0.696003, 0.492417
614, 12, 0.44, 0.441441, 0.548648, 1.441441, 1.548648
614, 3, 0.75, 0.145461, 0.087366, 0.253259, 0.235135
614, 3, 0.39, 0.231263, 0.082375, 0.268894, 0.190383
614, 3, 0.34, 0.458933, 0.255747, 0.712780, 0.591538
614, 3, 0.30, 0.247795, 0.071767, 0.306986, 0.198387
614, 2, 0.48, 0.485016, 0.415176, 0.688027, 0.492261
615, 12, 0.48, 0.440734, 0.546731, 1.440734, 1.546731
615, 3, 0.71, 0.144930, 0.086851, 0.255744, 0.234761
615, 3, 0.49, 0.230433, 0.074525, 0.260999, 0.193420
615, 3, 0.40, 0.246076, 0.067649, 0.289624, 0.188986
615, 3, 0.38, 0.458074, 0.253337, 0.703320, 0.611678
615, 2, 0.45, 0.478336, 0.413373, 0.686056, 0.489313
615, 2, 0.30, 0.256377, 0.416081, 0.336949, 0.498893
616, 12, 0.43, 0.438949, 0.545870, 1.419987, 1.545870
616, 3, 0.48, 0.143900, 0.079063, 0.257518, 0.234099
616, 3, 0.45, 0.225524, 0.067986, 0.259804, 0.181208
616, 3, 0.33, 0.278440, 0.065855, 0.358459, 0.191948
616, 3, 0.33, 0.450035, 0.249345, 0.693532, 0.571900
616, 2, 0.30, 0.466041, 0.411484, 0.658285, 0.486599
617, 12, 0.32, 0.439890, 0.548381, 1.439890, 1.548381
617, 3, 0.52, 0.140958, 0.076160, 0.255331, 0.234698
617, 3, 0.38, 0.224279, 0.067419, 0.268594, 0.173050
617, 3, 0.33, 0.439333, 0.251816, 0.695414, 0.589652
617, 3, 0.32, 0.270886, 0.063775, 0.348459, 0.181009
618, 12, 0.39, 0.439706, 0.546249, 1.422388, 1.546249
618, 3, 0.58, 0.137561, 0.074859, 0.250850, 0.236795
618, 3, 0.36, 0.258252, 0.065242, 0.331497, 0.190461
618, 3, 0.35, 0.219283, 0.065024, 0.257097, 0.165104
619, 12, 0.36, 0.436892, 0.546950, 1.392710, 1.546950
619, 3, 0.65, 0.136176, 0.069797, 0.251050, 0.198998
619, 3, 0.33, 0.407212, 0.253470, 0.649291, 0.617453
619, 3, 0.33, 0.425725, 0.075822, 0.579078, 0.115815
619, 3, 0.32, 0.248035, 0.060374, 0.315477, 0.180433
619, 3, 0.31, 0.221050, 0.062799, 0.269345, 0.172197
619, 2, 0.45, 0.214147, 0.409456, 0.294456, 0.501940
619, 2, 0.36, 0.438369, 0.402044, 0.599834, 0.479467
620, 12, 0.38, 0.435635, 0.548120, 1.409341, 1.548120
620, 3, 0.61, 0.135549, 0.068125, 0.238365, 0.200155
620, 2, 0.32, 0.436682, 0.409359, 0.630286, 0.486239
621, 12, 0.32, 0.435637, 0.548850, 1.383307, 1.548850
621, 3, 0.57, 0.129626, 0.067538, 0.231655, 0.222061
621, 3, 0.37, 0.414493, 0.075417, 0.569617, 0.118884
621, 3, 0.37, 0.233325, 0.064648, 0.307037, 0.193063
621, 3, 0.29, 0.400021, 0.251124, 0.651664, 0.586708
621, 2, 0.44, 0.425028, 0.410557, 0.633873, 0.486782
621, 2, 0.41, 0.197611, 0.414276, 0.276964, 0.497746
622, 3, 0.48, 0.127993, 0.065366, 0.231122, 0.194471
622, 3, 0.36, 0.388956, 0.247219, 0.654020, 0.572337
622, 3, 0.29, 0.408814, 0.071148, 0.562519, 0.118331
622, 2, 0.37, 0.414730, 0.408370, 0.600076, 0.481728
623, 12, 0.29, 0.435937, 0.553160, 1.393860, 1.553160
623, 3, 0.47, 0.126391, 0.064089, 0.234067, 0.191004
623, 3, 0.29, 0.404144, 0.069861, 0.559695, 0.118082
623, 3, 0.27, 0.382231, 0.246520, 0.661437, 0.581583
623, 2, 0.45, 0.404909, 0.406893, 0.599684, 0.478197
624, 3, 0.44, 0.128010, 0.058545, 0.228999, 0.175170
624, 3, 0.33, 0.398829, 0.067327, 0.566354, 0.117161
624, 3, 0.31, 0.379328, 0.247730, 0.647390, 0.586827
624, 3, 0.27, 0.218068, 0.059998, 0.314020, 0.175884
624, 2, 0.34, 0.394676, 0.394985, 0.568306, 0.462554
625, 3, 0.44, 0.129296, 0.046880, 0.224672, 0.148976
625, 3, 0.30, 0.246991, 0.047668, 0.293159, 0.138119
625, 1, 0.27, 0.230554, 0.754907, 0.596427, 1.415841
626, 3, 0.45, 0.245932, 0.045752, 0.294352, 0.135936
626, 3, 0.34, 0.356908, 0.244984, 0.598771, 0.574018
626, 3, 0.30, 0.385971, 0.063555, 0.540547, 0.112967
626, 3, 0.29, 0.135591, 0.046145, 0.230927, 0.138103
627, 7, 0.37, 0.194075, 0.755459, 0.510559, 1.362286
627, 3, 0.35, 0.248830, 0.044972, 0.293106, 0.135019
627, 3, 0.31, 0.344296, 0.244115, 0.612665, 0.583877
627, 2, 0.30, 0.376043, 0.405918, 0.577248, 0.476084
628, 3, 0.29, 0.346157, 0.240114, 0.607302, 0.564639
628, 3, 0.28, 0.120919, 0.045892, 0.219388, 0.136648
629, 3, 0.39, 0.339914, 0.241436, 0.601834, 0.585507
629, 3, 0.35, 0.126898, 0.045952, 0.210825, 0.141202
629, 3, 0.28, 0.243860, 0.043612, 0.301897, 0.127556
629, 3, 0.25, 0.375125, 0.059828, 0.522795, 0.108840
629, 2, 0.31, 0.362584, 0.405019, 0.550261, 0.469431
630, 3, 0.38, 0.247919, 0.042422, 0.301529, 0.126365
630, 3, 0.37, 0.124756, 0.042715, 0.210441, 0.124434
630, 3, 0.31, 0.338719, 0.236045, 0.610454, 0.562001
630, 1, 0.34, 0.193536, 0.753574, 0.515367, 1.403671
631, 3, 0.36, 0.250717, 0.042058, 0.315569, 0.122602
631, 3, 0.35, 0.376221, 0.057645, 0.527418, 0.108302
631, 3, 0.32, 0.128081, 0.043808, 0.205456, 0.126509
631, 1, 0.33, 0.193435, 0.752127, 0.518755, 1.409832
632, 3, 0.33, 0.345807, 0.236234, 0.602705, 0.561345
632, 3, 0.32, 0.135979, 0.044042, 0.204964, 0.127540
633, 3, 0.51, 0.139695, 0.043611, 0.201467, 0.129396
633, 3, 0.32, 0.349034, 0.238773, 0.606983, 0.562453
633, 3, 0.28, 0.276607, 0.038557, 0.322805, 0.116237
633, 3, 0.27, 0.189605, 0.048144, 0.244856, 0.152778
633, 1, 0.38, 0.194278, 0.750412, 0.531522, 1.364033
634, 3, 0.44, 0.146359, 0.044438, 0.204571, 0.132424
634, 3, 0.34, 0.193180, 0.057330, 0.250384, 0.189304
634, 3, 0.29, 0.351609, 0.236469, 0.603054, 0.580084
634, 3, 0.27, 0.281963, 0.039169, 0.327382, 0.120733
634, 1, 0.34, 0.196663, 0.752641, 0.534014, 1.373683
635, 3, 0.33, 0.349335, 0.238338, 0.595003, 0.570516
635, 3, 0.32, 0.292559, 0.038189, 0.339080, 0.117691
635, 3, 0.25, 0.398208, 0.057563, 0.548056, 0.106393
636, 3, 0.38, 0.297148, 0.039751, 0.350309, 0.117829
636, 3, 0.31, 0.400789, 0.057975, 0.540077, 0.107207
636, 3, 0.30, 0.203927, 0.057876, 0.263678, 0.187789
636, 3, 0.28, 0.352001, 0.237511, 0.606676, 0.577655
636, 2, 0.33, 0.375465, 0.403703, 0.576085, 0.464872
637, 3, 0.37, 0.304149, 0.040970, 0.358460, 0.118845
637, 3, 0.35, 0.405487, 0.059990, 0.561932, 0.113169
637, 3, 0.33, 0.169404, 0.043045, 0.220492, 0.125227
637, 3, 0.32, 0.206294, 0.056645, 0.264487, 0.186334
637, 3, 0.26, 0.276314, 0.044970, 0.331766, 0.128265
637, 3, 0.26, 0.356045, 0.236582, 0.595457, 0.576770
637, 2, 0.39, 0.382170, 0.394881, 0.557130, 0.459565
640, 1, 0.35, 0.232244, 0.748912, 0.564134, 1.401259
641, 2, 0.29, 0.400702, 0.381201, 0.561875, 0.457648
642, 3, 0.29, 0.390514, 0.224905, 0.636878, 0.482759
642, 2, 0.37, 0.409515, 0.383950, 0.606050, 0.450560
643, 12, 0.26, 0.436871, 0.548570, 1.338121, 1.548570
643, 3, 0.34, 0.398147, 0.223255, 0.652917, 0.481483
643, 2, 0.38, 0.413982, 0.381122, 0.614259, 0.442989
644, 2, 0.39, 0.410419, 0.376129, 0.603888, 0.439304
645, 3, 0.28, 0.387396, 0.202382, 0.667416, 0.534229
645, 2, 0.26, 0.406300, 0.373027, 0.604535, 0.428939
646, 3, 0.42, 0.383076, 0.200932, 0.670615, 0.575190
646, 3, 0.26, 0.112836, 0.018676, 0.188044, 0.058391
646, 2, 0.30, 0.188207, 0.356381, 0.277240, 0.426305
649, 3, 0.36, 0.355294, 0.194597, 0.605664, 0.512629
650, 3, 0.60, 0.346628, 0.194711, 0.624823, 0.541831
650, 3, 0.39, 0.272260, 0.018123, 0.349452, 0.058639
651, 3, 0.49, 0.341368, 0.193801, 0.626742, 0.521075
651, 2, 0.27, 0.359755, 0.363098, 0.577655, 0.429113
652, 3, 0.58, 0.335905, 0.194887, 0.624316, 0.527547
652, 2, 0.29, 0.354138, 0.363074, 0.580777, 0.427823
653, 3, 0.39, 0.334041, 0.195945, 0.639509, 0.544223
654, 3, 0.58, 0.329553, 0.198367, 0.602265, 0.600531
656, 3, 0.29, 0.326547, 0.190271, 0.626223, 0.527047
656, 2, 0.30, 0.348584, 0.358059, 0.565229, 0.421768
657, 3, 0.36, 0.327136, 0.193310, 0.624256, 0.531767
657, 2, 0.28, 0.348813, 0.357242, 0.564052, 0.421091
658, 1, 0.27, 0.180905, 0.716336, 0.514072, 1.427815
659, 3, 0.40, 0.326339, 0.196188, 0.600426, 0.566612
660, 3, 0.50, 0.324731, 0.192187, 0.619287, 0.520558
660, 2, 0.25, 0.346901, 0.362035, 0.571558, 0.431709
661, 3, 0.58, 0.324213, 0.196073, 0.604703, 0.577082
661, 2, 0.39, 0.347115, 0.361845, 0.576239, 0.432017
662, 3, 0.53, 0.328472, 0.195431, 0.609843, 0.573446
662, 2, 0.42, 0.349854, 0.360540, 0.571900, 0.430427
663, 3, 0.51, 0.328887, 0.194429, 0.600692, 0.576830
663, 2, 0.28, 0.351443, 0.361037, 0.562466, 0.427048
664, 3, 0.43, 0.335609, 0.192486, 0.637930, 0.529629
665, 3, 0.42, 0.342228, 0.192247, 0.602526, 0.517008
666, 3, 0.27, 0.354481, 0.188759, 0.613543, 0.504531
673, 3, 0.27, 0.402639, 0.187351, 0.621870, 0.508860
674, 3, 0.28, 0.403107, 0.187654, 0.628466, 0.494362
674, 2, 0.29, 0.413479, 0.349703, 0.611590, 0.402090
675, 3, 0.25, 0.399168, 0.190083, 0.661515, 0.498737
677, 3, 0.29, 0.406844, 0.195935, 0.652637, 0.496028
680, 12, 0.41, 0.436045, 0.444363, 1.436046, 1.444363
681, 12, 0.32, 0.435155, 0.448677, 1.435155, 1.448677
684, 12, 0.45, 0.436188, 0.492416, 1.436188, 1.492416
685, 12, 0.40, 0.435663, 0.496915, 1.380476, 1.496915
685, 2, 0.25, 0.433611, 0.437460, 0.589437, 0.531170
686, 12, 0.42, 0.434416, 0.499418, 1.371414, 1.499418
686, 3, 0.34, 0.674698, 0.097093, 0.721846, 0.209691
686, 3, 0.29, 0.609852, 0.088748, 0.639969, 0.203904
686, 3, 0.28, 0.568527, 0.093158, 0.628832, 0.204974
687, 12, 0.38, 0.435651, 0.541194, 1.435651, 1.541194
687, 2, 0.30, 0.428817, 0.467775, 0.597576, 0.539974
688, 12, 0.41, 0.437170, 0.541822, 1.437170, 1.541822
688, 3, 0.32, 0.588887, 0.118099, 0.677009, 0.232924
689, 12, 0.29, 0.435022, 0.545608, 1.385264, 1.545608
689, 3, 0.32, 0.479189, 0.097941, 0.550010, 0.173283
689, 3, 0.29, 0.692135, 0.136833, 0.736239, 0.256129
689, 3, 0.26, 0.592984, 0.125801, 0.679750, 0.241215
690, 12, 0.40, 0.436892, 0.545057, 1.363126, 1.545057
690, 3, 0.40, 0.697024, 0.147434, 0.746949, 0.255741
690, 3, 0.29, 0.590656, 0.144677, 0.654920, 0.257363
691, 12, 0.35, 0.438326, 0.546127, 1.273846, 1.546127
692, 12, 0.33, 0.437942, 0.546789, 1.299132, 1.546789
692, 2, 0.27, 0.440756, 0.496108, 0.599635, 0.595050
693, 12, 0.28, 0.438820, 0.542119, 1.301728, 1.542119
693, 6, 0.32, 0.496962, 0.707855, 1.267175, 1.464113
693, 2, 0.30, 0.442659, 0.503016, 0.604424, 0.609427
694, 12, 0.28, 0.438638, 0.498243, 1.346769, 1.498243
694, 6, 0.34, 0.499256, 0.710115, 1.265319, 1.442049
694, 3, 0.26, 0.660736, 0.169581, 0.694638, 0.276569
694, 2, 0.32, 0.445035, 0.533705, 0.593688, 0.631781
695, 12, 0.28, 0.438864, 0.496894, 1.349287, 1.496894
695, 6, 0.29, 0.499988, 0.711303, 1.247548, 1.465200
695, 3, 0.37, 0.730989, 0.195067, 0.791076, 0.304489
695, 3, 0.33, 0.637442, 0.190941, 0.718589, 0.317892
695, 2, 0.39, 0.446850, 0.534796, 0.595748, 0.630289
696, 12, 0.33, 0.442812, 0.543610, 1.274192, 1.543610
696, 3, 0.52, 0.645485, 0.197109, 0.744650, 0.321061
696, 3, 0.37, 0.742444, 0.200595, 0.795432, 0.305823
697, 17, 0.30, 0.129548, 0.444631, 0.395781, 0.907199
697, 12, 0.32, 0.442673, 0.549017, 1.244741, 1.549017
697, 3, 0.33, 0.065051, 0.219889, 0.205484, 0.358136
698, 17, 0.26, 0.132009, 0.447967, 0.410643, 0.918406
698, 12, 0.28, 0.440607, 0.497262, 1.304524, 1.497262
698, 3, 0.34, 0.066595, 0.224518, 0.201294, 0.363397
698, 3, 0.34, 0.753663, 0.225791, 0.802100, 0.327416
698, 2, 0.44, 0.448362, 0.546012, 0.595445, 0.636029
699, 17, 0.28, 0.132260, 0.450226, 0.400776, 0.918137
699, 6, 0.31, 0.497690, 0.713867, 1.257370, 1.432363
700, 17, 0.27, 0.133001, 0.450044, 0.389411, 0.913921
701, 17, 0.34, 0.131946, 0.452740, 0.391064, 0.918739
701, 12, 0.37, 0.542385, 0.445161, 1.370718, 1.445161
702, 17, 0.30, 0.131695, 0.455149, 0.399905, 0.911445
702, 12, 0.30, 0.441236, 0.494056, 1.274960, 1.494056
703, 17, 0.30, 0.131441, 0.457405, 0.406392, 0.915577
703, 12, 0.40, 0.541527, 0.490063, 1.485304, 1.490063
704, 17, 0.26, 0.133480, 0.456820, 0.426149, 0.843077
704, 12, 0.41, 0.546320, 0.446483, 1.386122, 1.446483
704, 2, 0.26, 0.434310, 0.599315, 0.572461, 0.714608
705, 12, 0.33, 0.494639, 0.446779, 1.366465, 1.446779
705, 1, 0.30, 0.087021, 0.507796, 0.257897, 0.804915
705, 1, 0.29, 0.197777, 0.768607, 0.434226, 1.246529
706, 12, 0.38, 0.544254, 0.447853, 1.417654, 1.447852
707, 17, 0.26, 0.134846, 0.502595, 0.406898, 0.968949
707, 12, 0.38, 0.544770, 0.447483, 1.416220, 1.447483
707, 6, 0.34, 0.444288, 0.754928, 1.125814, 1.408444
708, 17, 0.30, 0.132273, 0.502206, 0.408534, 0.956952
708, 6, 0.40, 0.443014, 0.755380, 1.124533, 1.364395
708, 12, 0.47, 0.545561, 0.444484, 1.483198, 1.444484
709, 12, 0.42, 0.438273, 0.445177, 1.279269, 1.445177
709, 6, 0.28, 0.444430, 0.758555, 1.094795, 1.362471
710, 17, 0.28, 0.128559, 0.505139, 0.389693, 0.974959
710, 6, 0.33, 0.444650, 0.758078, 1.163512, 1.376024
710, 12, 0.44, 0.439911, 0.445936, 1.311612, 1.445936
710, 2, 0.26, 0.407958, 0.640751, 0.558087, 0.765766
711, 17, 0.26, 0.130317, 0.502794, 0.436516, 0.874335
711, 12, 0.33, 0.434715, 0.548851, 1.386333, 1.548851
711, 6, 0.26, 0.442587, 0.762190, 1.191290, 1.409971
712, 12, 0.50, 0.489495, 0.442051, 1.489495, 1.442051
713, 12, 0.48, 0.490809, 0.443555, 1.482613, 1.443555
714, 12, 0.46, 0.490200, 0.442099, 1.490200, 1.442099
715, 12, 0.40, 0.488451, 0.441365, 1.488451, 1.441365
715, 3, 0.34, 0.400099, 0.495185, 0.571379, 0.701761
715, 2, 0.41, 0.398522, 0.641043, 0.534078, 0.752029
716, 12, 0.56, 0.490280, 0.441287, 1.490280, 1.441287
716, 2, 0.43, 0.402383, 0.641941, 0.541779, 0.747512
717, 12, 0.48, 0.492669, 0.442997, 1.492669, 1.442997
717, 3, 0.38, 0.095804, 0.325099, 0.232396, 0.450395
717, 2, 0.40, 0.403610, 0.642584, 0.546110, 0.746200
718, 12, 0.51, 0.543624, 0.445287, 1.427598, 1.445287
718, 3, 0.38, 0.109526, 0.327609, 0.245613, 0.456810
718, 2, 0.28, 0.410939, 0.643117, 0.551068, 0.746984
720, 17, 0.35, 0.757112, 0.450124, 1.047249, 0.680333
720, 12, 0.53, 0.491699, 0.444937, 1.376235, 1.444937
720, 3, 0.36, 0.132852, 0.334670, 0.279138, 0.472067
721, 12, 0.38, 0.543424, 0.495949, 1.443834, 1.495949
721, 6, 0.34, 0.444478, 0.763447, 1.180942, 1.338091
721, 3, 0.55, 0.143013, 0.340711, 0.284848, 0.478335
721, 3, 0.28, 0.705858, 0.302169, 0.767050, 0.418238
722, 12, 0.32, 0.543817, 0.495919, 1.412349, 1.495919
722, 6, 0.28, 0.448937, 0.763881, 1.182354, 1.346741
722, 3, 0.31, 0.248966, 0.299591, 0.290895, 0.368839
722, 3, 0.30, 0.722281, 0.301726, 0.798566, 0.419438
722, 3, 0.30, 0.164607, 0.336020, 0.290840, 0.479143
722, 3, 0.30, 0.824186, 0.302288, 0.890289, 0.408018
722, 3, 0.27, 0.196461, 0.303296, 0.273722, 0.396109
722, 2, 0.36, 0.442203, 0.645498, 0.583922, 0.737886
723, 17, 0.28, 0.780577, 0.448396, 1.070534, 0.721570
724, 17, 0.40, 0.810913, 0.448242, 1.075773, 0.765402
724, 6, 0.28, 0.810006, 0.447351, 1.102200, 0.714431
724, 12, 0.27, 0.492671, 0.446964, 1.332158, 1.446964
724, 3, 0.32, 0.189910, 0.342274, 0.326842, 0.495699
725, 17, 0.25, 0.812059, 0.450341, 1.130093, 0.720695
725, 12, 0.32, 0.444375, 0.544648, 1.282961, 1.544648
725, 3, 0.64, 0.194819, 0.353158, 0.326256, 0.473553
725, 3, 0.29, 0.863437, 0.294207, 0.936184, 0.413930
725, 2, 0.29, 0.459693, 0.645772, 0.597946, 0.746572
726, 17, 0.25, 0.499669, 0.760166, 1.196660, 1.362076
726, 12, 0.37, 0.493378, 0.447022, 1.424607, 1.447022
727, 17, 0.29, 0.826489, 0.447766, 1.136927, 0.705225
727, 12, 0.27, 0.539916, 0.445951, 1.394834, 1.445951
727, 6, 0.27, 0.498750, 0.764153, 1.175550, 1.364152
727, 3, 0.49, 0.222802, 0.357229, 0.345581, 0.474842
727, 3, 0.28, 0.500648, 0.504625, 0.681080, 0.706439
728, 12, 0.30, 0.493603, 0.445201, 1.478815, 1.445201
728, 6, 0.28, 0.502892, 0.762692, 1.165282, 1.332644
728, 3, 0.36, 0.239335, 0.353560, 0.372811, 0.501180
728, 3, 0.27, 0.274877, 0.325405, 0.350146, 0.424960
728, 3, 0.26, 0.718893, 0.256552, 0.782013, 0.324056
728, 2, 0.39, 0.495677, 0.647364, 0.635834, 0.744150
729, 12, 0.35, 0.493750, 0.445049, 1.479327, 1.445049
729, 3, 0.60, 0.250646, 0.360891, 0.367524, 0.481238
729, 3, 0.27, 0.286794, 0.325643, 0.361195, 0.420346
729, 2, 0.36, 0.502719, 0.647003, 0.642803, 0.740203
730, 12, 0.28, 0.490791, 0.442419, 1.481460, 1.442420
730, 3, 0.55, 0.266826, 0.361253, 0.380100, 0.480670
730, 3, 0.28, 0.301531, 0.324745, 0.374535, 0.419042
